Date,Tweet,Stock Name,Company Name,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_compound,sentiment_label
2022-08-12,"Semiconductor foundry performance in 2Q22. Thread.

Except for Intel, all other foundries grew revenue.

TSMC: 36.7%
GloFo: 23.0%
UMC: 41.6%
SMIC: 41.6%
Intel: -53.8%
$TSM $INTC $TSEM $GFS $UMC $SSNLF $SMIC https://t.co/xXWRjIodFV",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-08-12,"Very interesting data from Jefferies showing CPU and GPU instance share in the top cloud providers. Haven't come across this level of granularity before $NVDA $AMD $INTC 

CPUs - clear trend of AMD taking share from Intel, but also AWS's Graviton being pushed strongly as well https://t.co/62pvghhgpL",INTC,Intel Corporation,0.0,0.745,0.255,0.8656,Positive
2022-08-14,"Cross sectional analysis is a great place to start when doing valuation. You can put any val metric on Y-Axis &amp; growth driver on X-Axis. Once you identify undervalued co's, you can start doing work on underlying biz (avoid secular decliners, etc) $META $INTC $XOM $PFE $GOOG $BAC https://t.co/LK7QaCcWxu",INTC,Intel Corporation,0.04,0.838,0.122,0.6705,Positive
2022-08-16,"Intel, $INTC, is seen as the biggest beneficiary of the U.S. CHIPS and Science Act, per Bank of America, $BAC.",INTC,Intel Corporation,0.0,0.86,0.14,0.4767,Positive
2022-08-17,"TSMC already has 7 major customers for 3nm (N3), with Apple first, then Intel, and AMD, Nvidia, Qualcomm, MediaTek and Broadcom, media report, and TSMC will stick to its original 3nm capacity expansion schedule as it ramps production. $TSM $AAPL $INTC $AMD $NVDA $QCOM $AVGO",INTC,Intel Corporation,0.0,0.95,0.05,0.3182,Positive
2022-08-20,"IBM's packaging on Telum Z16 is awesome!
0.37ns latency die to die versus Intel Sapphire Rapids which does 2.4ns - nearly order magnitude better!
0.26pj/bit transferred vs 0.5pj/bit - nearly half of @intel SPR
Good job @IBM and our very own @wassickt 
$IBM $INTC $AMD $TSM https://t.co/0h8ph1ZZsP",INTC,Intel Corporation,0.129,0.697,0.174,0.3987,Positive
2022-08-20,"Some Dividend Stocks in Tech💻

$INTC Intel
$AAPL Apple
$CSCO Cisco
$MSFT Microsoft
$AVGO Broadcom
$QCOM Qualcomm
$HPQ Hewlett-Packard
$TXN Texas Instruments
$IBM International Business
$TSM Taiwan Semiconductor
$ADP Automatic Data Processing

Are you holding any of these?",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-08-22,USED THE GAINS TO BUY THE DIP ON $INTC ANOTHER $350K WORTH AT $33.91 https://t.co/Kjjk5wEyuQ,INTC,Intel Corporation,0.0,0.693,0.307,0.6971,Positive
2022-08-22,Bought 6 shares of $INTC at $34.06,INTC,Intel Corporation,0.0,0.732,0.268,0.296,Positive
2022-08-23,"*INTEL TO JOINTLY INVEST UP TO $30 BILLION  IN CHIP FACTORIES IN ARIZONA

*INTEL ADVANCES SEMICONDUCTOR CO-INVESTMENT PROGRAM

*INTEL TO HOLD 51% BROOKFIELD 49% OF THE INVESTMENT VEHICLE

$INTC $BAM",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-08-25,"CEO OF INTEL BOUGHT ANOTHER 14,800 SHARES TODAY FOR $500,000 $INTC",INTC,Intel Corporation,0.0,0.773,0.227,0.4466,Positive
2022-08-25,"Important: the semiconductor industry is concentrated. Many of the world's chipmakers, including $AAPL, $INTC, $NVDA, $AMD, and $QCOM, rely on $TSM.

This graphic helps to illustrate just how devastating an invasion of Taiwan that kneecaps $TSM would be for the rest of the world. https://t.co/w018mAWFqi",INTC,Intel Corporation,0.085,0.828,0.087,-0.2263,Negative
2022-08-26,$INTC strikes $30B deal to build new chip factory,INTC,Intel Corporation,0.238,0.762,0.0,-0.3612,Negative
2022-08-26,"✅Good Day To Buy More Future Income✅
3 Shares $SCHD at $74.31
2 shares $PNR at 46.20
3 Shares $SWK at $90.15
3 Shares $GOOG at $111.78
5 Shares $VFC at $41.28
4 Shares $INTC at 33.42
4 Shares $VZ at $43.28

What did you guys grab today? ⏬",INTC,Intel Corporation,0.0,0.768,0.232,0.9081,Positive
2022-08-30,"Another 🟥 Day &amp; More Future Income Added ✅

2 Shares $MDT at $87.25
2 Shares $INTC at $32.37
1 Share $SCHD at $73.00
1 Share $SWK at $89.81
2 Shares $LYB at $83.51
3 Shares $VZ at $42.61
2 Shares $GOOG at $109.25
1 Share $JNJ at $162.15

What did you guys add today?",INTC,Intel Corporation,0.0,0.687,0.313,0.9603,Positive
2022-09-01,"$75.2 in dividends earned today! $28.66 from $INTC, $21.52 from $KR, $20.88 from $SJM, and $4.14 from $V",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-09-02,"Friday Adds For Future Income ✅

3 shares $VZ at $41.18
2 shares $LYB $80.75
1 share $MDT $86.96
8 shares $CMCSA $35.66 (new position)
2 shares $INTC $31.16
2 shares $SCHD $71.81
2 shares $PNR  $43.78
1 share $SWK $85.50 
2 shares $GOOG $108.15

What did you buy today?",INTC,Intel Corporation,0.0,0.637,0.363,0.9663,Positive
2022-09-07,"Pat Gelsinger says $INTC's Q3 and full-year sales are ""trending toward the lower end"" of the guidance ranges it issued in July (big ? is how much of this is due to demand weakening more vs. additional share loss). https://t.co/WcRnJM8axq",INTC,Intel Corporation,0.181,0.765,0.054,-0.5908,Negative
2022-09-08,BIDEN TO ATTEND INTEL’S $20 BILLION OHIO PLANT’S GROUNDBREAKING TOMORROW $INTC,INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-09-08,"Choppy waters ahead for the semiconductor industry amid slowing demand affecting chipmakers $INTC $TSM #Samsung, on top of the Sino-US chip war. Here's the latest. $SOX https://t.co/7bDn75PwBi https://t.co/siR0mNf9vW",INTC,Intel Corporation,0.168,0.776,0.056,-0.5574,Negative
2022-09-09,"Intel breaks ground today in Ohio.

Meanwhile, in North Carolina …

$WOLF $INTC https://t.co/i8uwBMRZhT",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-09-09,"Biden is in rural Ohio today to celebrate the groundbreaking of Intel's, $INTC, new semiconductor factory site.",INTC,Intel Corporation,0.0,0.812,0.188,0.5719,Positive
2022-09-09,$INTC INTEL DIVIDEND YIELD ALMOST AT 5% INSANE https://t.co/Od0ja40XSX,INTC,Intel Corporation,0.324,0.676,0.0,-0.5898,Negative
2022-09-10,"Here’s a look at which stocks have the most shares bought by insiders in the past month:

$NKLA $COUP $ROKU $AMD $INTU $Z $PINS $INTC $SYNA $NFLX $NOW $ACMR $QRVO $INSG $S https://t.co/XQV9gFvz93",INTC,Intel Corporation,0.0,0.928,0.072,0.3597,Positive
2022-09-13,"$INTC under $30 👀 

Falling Knife or Undervalued?

*No Position",INTC,Intel Corporation,0.151,0.849,0.0,-0.1531,Negative
2022-09-13,"🛒Went Shopping On The Dip 📉

$CMCSA 9 shares $34.08
$AOS 4 shares $54.41
$HD 1 share $280 (new position)
$MO 3 shares $43.23
$JNJ 1 share $161.65
$TROW 2 shares $116.33
$WHR 2 shares $148.05
$SCHD 2 shares $71.62
$INTC 6 shares $29.72

What did you guys buy today?",INTC,Intel Corporation,0.0,0.685,0.315,0.9413,Positive
2022-09-13,"At times like these, the question must be asked. What stocks are obvious buys at these prices?

Some potential picks...

$GOOGL Google $104
$NVDA Nvidia $131
$META Meta $153
$MMM 3M $120
$INTC Intel $29",INTC,Intel Corporation,0.0,0.932,0.068,0.3612,Positive
2022-09-13,$amd of today vs. $intc of 2000. ironic isn't it... https://t.co/XBVUfczmDS,INTC,Intel Corporation,0.13,0.87,0.0,-0.128,Negative
2022-09-15,"Thanks for checking out todays #stickynote, pls re-tweet 👀💯

$BYND disaster and new 52 lows, look to smash the $19.75 bottom

$MSFT $250 a very key level,if we break its a SS to $248...

$AMD repeat yday $78 SHORT

$INTC if we rally to $30 SS, chips in trouble

$SBUX LONG $90 https://t.co/j0ykKIJHKH",INTC,Intel Corporation,0.137,0.796,0.067,-0.6597,Negative
2022-09-15,Senator Tommy Tuberville just filed for his purchase of at least $101K worth of Intel $INTC according to CongressTrading https://t.co/Pdbq4RC9yO,INTC,Intel Corporation,0.0,0.909,0.091,0.2263,Positive
2022-09-16,"$INTC
- forward PE of 10x
- EV/sales 1.9x
- EV/EBITDA 4x
- dividend yield of 5.06%
- Mobileye IPO eventually
- CEO bought stock at $33 weeks ago
- CEO said ""this is the bottom"" on CNBC after last Q, mentioned the words ""this is the bottom"" on the conference call at least 3 times",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-09-16,"*INTEL MAINTAINS QUARTERLY DIVIDEND AT 36.5 CENTS/SHR

*EX-DATE IS NOV. 4, PAYABLE DEC. 1 TO SHAREHOLDERS

DAMM INTEL STILL TRADING AT 5.1% DIVIDEND YIELD WITH NO PLANS TO CUT THE DIVIDEND $INTC",INTC,Intel Corporation,0.161,0.839,0.0,-0.6971,Negative
2022-09-16,"Before the CHIPS+ Bill was signed by Biden on August 9th, and after Congress passed the Act in July 28th, Tommy Tuberville purchased up to $265,000 of Intel, $INTC.

$INTC is to be a beneficiary of the bill.

The trades were done on 08/05, disclosed on 09/15.",INTC,Intel Corporation,0.0,0.937,0.063,0.4767,Positive
2022-09-17,"10 high quality dividend growth stocks with a starting yield of 3%+

$MDT - Medtronic 
$TROW - T. Rowe Price
$TXN - Texas Instruments 
$EMN - Eastman Chem.
$INTC - Intel 
$GLW - Corning 
$UPS - United Parcel Services
$CNQ - Canadian Natural 
$SWK - Stanley B&amp;D 
$TD - TD Bank",INTC,Intel Corporation,0.0,0.859,0.141,0.7845,Positive
2022-09-19,"My top 5 stock positions to date:

1. Intel $INTC 8.3%
2. 3M $MMM 8.0%
3. AT&amp;T $T 8.0%
4. Realty Income $O 7.3%
5. Altria Group $MO 6.7%",INTC,Intel Corporation,0.0,0.94,0.06,0.2023,Positive
2022-09-21,$INTC dividend is now 5%. Stock is 29 dollar at a p/e of 6.,INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-09-22,"$INTC hitting major support from 2012, 2015 and 2016. Nice oversold chart with time count. Good level at $28 for a strong bounce imo. Potential turn around story. #SwingTrade #Trading #Investing #StocksToBuy https://t.co/Wagq1eWmib",INTC,Intel Corporation,0.0,0.707,0.293,0.8999,Positive
2022-09-22,"Notable large cap stocks that hit new 52 Week Lows at some point today

$AMD
$DOCU
FedEx $FDX
Google $GOOGL
Intel $INTC
Southwest $LUV
Mastercard $MA
Facebook $META
3M $MMM
Microsoft $MSFT
Micron $MU
Nike $NKE
Nvidia $NVDA
Shopify $SHOP
Square $SQ
AT&amp;T $T
Visa $V
Verizon $VZ
$ZM",INTC,Intel Corporation,0.036,0.964,0.0,-0.2023,Negative
2022-09-22,Here's the 34 S&amp;P 500 stocks with market caps above $20 billion that are now down over the last 5 years on a total return basis.  $META $BKNG $SLB $WFC $C $GILD $BA $GE $MMM $FDX $DD $INTC https://t.co/Ue5QQSDsFA,INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-09-23,"Bought 3 shares of $MSFT at $237.24, 5 shares of $TXN at $161.13, 1 share of $V at $183.17, and 4 shares of $INTC at $27.53",INTC,Intel Corporation,0.0,0.714,0.286,0.7783,Positive
2022-09-23,"Some notable large cap stocks that hit new 52 Week lows today

$AMD
Citi $C
Caterpillar $CAT 
Salesforce $CRM
Google $GOOGL
Intel $INTC
Mastercard $MA
Facebook $META
3M $MMM
Microsoft $MSFT
Micron $MU
Nike $NKE
Nvidia $NVDA
$SE
Shopify $SHOP
Square $SQ
AT&amp;T $T
$UPS
Visa $V",INTC,Intel Corporation,0.038,0.962,0.0,-0.2023,Negative
2022-09-23,"🛒Buys Today🛒

# shares/ticker/price

5  $CMCSA $31.65
6 $VFC $35.50
3  $LYB $72.45
3  $TSN $69.65
3  $INTC $27.50
20 $MFC $15.78
8 $LEG $33.83
8 $SCHD $67.90
4  $PRU $88.10
3 $SPG $88.25
2 $MDT $81.75
2 $VZ  $39.15
2 $AOS $49.90
2 $O  $61.65
1 $SWK $77.68

What did you buy?",INTC,Intel Corporation,0.0,0.921,0.079,0.694,Positive
2022-09-26,"Yesterday's winners will not be the winners of tomorrow

30 year chart of former ""Horseman"" $INTC

The ⚓️VWAP from the 2000 peak is approx 2790 which means the average long from that high is losing money https://t.co/vHrUZlYn1U",INTC,Intel Corporation,0.122,0.805,0.073,-0.2626,Negative
2022-09-26,"And just like that $INTC is below the 2014 highs.
All buyers over the past 4.5 years under water. https://t.co/7rns3jE8QO",INTC,Intel Corporation,0.0,0.884,0.116,0.3612,Positive
2022-09-26,"These companies are the same price as they were many years ago, accounting for dividends.

$META Meta $138 - 2017
$VZ Verizon $38 - 2016
$DIS Disney $98 - 2015
$BABA Alibaba $80 - 2015
$INTC Intel $27 - 2014
$MMM 3M $112 - 2014",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-09-26,"While semis have been under pressure due to macro factors, some have been able to grow their cash substantially. Here’s a look at the top stocks with the biggest YoY growth in their cash:

$ADI $NVDA $AVGO $AMD $TSM $TXN $SNPS $ON $NXPI $MPWR $INTC $CDNS $MCHP $QCOM $KLAC https://t.co/hSNsAVn1nC",INTC,Intel Corporation,0.041,0.877,0.082,0.296,Positive
2022-09-27,"Bought 2 shares of $MSFT at $236.34, 1 share of $V at $179.17, 4 shares of $MO at $41.10, and 2 shares of $INTC at $26.78",INTC,Intel Corporation,0.0,0.714,0.286,0.7783,Positive
2022-09-28,"Intel just opened up OneAPI.
Anyone who contributes can vote in the governing body.
We could see OneAPI become the standard for the entire industry due to this.
It's a long road of course.
$INTC $NVDA
https://t.co/2gbBaiLcGC",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-09-29,"Lower prices in dividend stocks presents higher dividend yields - I buy fear and panic

$O 4.93%
$ABBV  3.9%
$TXN 3.05%
$TROW 4.38%
$PRU 5.03% 
$MO 9.08%
$ENB 6.51%
$MMM 5.22%
$ABR 12.58%
$INTC 5.38%
$KO 3.09%",INTC,Intel Corporation,0.204,0.796,0.0,-0.8271,Negative
